drug_id,disease_id,drug_encoded,disease_encoded,label
DB01032,MESH:C537696,697,42,1
DB01032,MESH:D033461,697,1076,1
DB01032,MESH:D007239,697,472,1
DB01033,MESH:D054198,698,1116,1
DB01033,MESH:D015473,698,911,1
DB01033,MESH:D003424,698,257,1
DB01033,MESH:D019693,698,1021,1
DB01033,MESH:D003093,698,237,1
DB01035,MESH:D017180,699,966,1
DB01035,MESH:D011226,699,681,1
DB01036,MESH:D053201,700,1109,1
DB01037,MESH:D001289,701,147,1
DB01037,MESH:D003865,701,277,1
DB01037,MESH:D010300,701,643,1
DB01039,MESH:D006938,702,438,1
DB01039,MESH:D006954,702,445,1
DB01041,MESH:D009101,703,568,1
DB01041,MESH:D013281,703,787,1
DB01041,MESH:D008258,703,534,1
DB01042,MESH:D000686,704,109,1
DB01042,MESH:D009101,704,568,1
DB01042,MESH:D000077,704,73,1
DB01043,MESH:D000544,705,104,1
DB01044,MESH:D003234,706,245,1
DB01045,MESH:D013203,707,780,1
DB01045,MESH:D014391,707,846,1
DB01045,MESH:D055985,707,1136,1
DB01046,MESH:D003248,708,248,1
DB01046,MESH:D000079,708,76,1
DB01047,MESH:D012871,709,768,1
DB01047,MESH:D007249,709,475,1
DB01047,MESH:D011537,709,693,1
DB01048,MESH:D015658,710,920,1
DB01049,MESH:D008607,711,556,1
DB01050,MESH:D013167,712,777,1
DB01050,MESH:D003550,712,263,1
DB01050,MESH:D005334,712,359,1
DB01050,MESH:D013276,712,785,1
DB01050,MESH:D015210,712,895,1
DB01050,MESH:D006261,712,393,1
DB01050,MESH:D001171,712,136,1
DB01050,MESH:D004412,712,311,1
DB01050,MESH:D008881,712,561,1
DB01050,MESH:D010003,712,622,1
DB01050,MESH:D059787,712,1158,1
DB01050,MESH:D004374,712,302,1
DB01050,MESH:D010493,712,654,1
DB01050,MESH:D001172,712,137,1
DB01053,MESH:D000196,713,86,1
DB01053,MESH:D012213,713,728,1
DB01053,MESH:D000881,713,128,1
DB01053,MESH:D006483,713,410,1
DB01053,MESH:D001906,713,174,1
DB01053,MESH:D004165,713,298,1
DB01053,MESH:D004653,713,318,1
DB01053,MESH:D004696,713,320,1
DB01053,MESH:D005892,713,379,1
DB01053,MESH:D005738,713,368,1
DB01053,MESH:D006069,713,384,1
DB01053,MESH:D011906,713,715,1
DB01053,MESH:D008088,713,518,1
DB01053,MESH:D008581,713,550,1
DB01053,MESH:D008585,713,552,1
DB01053,MESH:D010326,713,646,1
DB01053,MESH:D010493,713,654,1
DB01053,MESH:D011014,713,668,1
DB01053,MESH:D013587,713,799,1
DB01053,MESH:D013742,713,808,1
DB01057,MESH:D004948,714,349,1
DB01057,MESH:D015812,714,925,1
DB01057,MESH:D005902,714,380,1
DB01058,MESH:D002590,715,213,1
DB01058,MESH:D003551,715,264,1
DB01058,MESH:D005211,715,356,1
DB01058,MESH:D014201,715,836,1
DB01058,MESH:D012552,715,749,1
DB01059,MESH:D003556,716,267,1
DB01059,MESH:D004403,716,308,1
DB01059,MESH:D011702,716,708,1
DB01059,MESH:D011704,716,709,1
DB01060,MESH:D010033,717,629,1
DB01060,MESH:D016481,717,938,1
DB01060,MESH:D011014,717,668,1
DB01060,MESH:D012852,717,766,1
DB01060,MESH:D014552,717,856,1
DB01062,MESH:D053201,718,1109,1
DB01064,MESH:D000219,719,87,1
DB01064,MESH:D001986,719,180,1
DB01064,MESH:D006323,719,394,1
DB01064,MESH:D014927,719,884,1
DB01064,MESH:D006333,719,397,1
DB01064,MESH:D006327,719,395,1
DB01064,MESH:D012770,719,760,1
DB01064,MESH:D012772,719,761,1
DB01064,MESH:D013575,719,797,1
DB01064,MESH:D016171,719,933,1
DB01065,MESH:D007319,720,478,1
DB01066,MESH:D001424,721,151,1
DB01066,MESH:D011014,721,668,1
DB01067,MESH:D003924,722,290,1
DB01068,MESH:D012640,723,754,1
DB01068,MESH:D002054,723,184,1
DB01068,MESH:D005879,723,377,1
DB01068,MESH:D065768,723,1180,1
DB01068,MESH:D016584,723,943,1
DB01068,MESH:D020187,723,1034,1
DB01068,MESH:D012148,723,725,1
DB01068,MESH:D000071,723,69,1
DB01068,MESH:D020329,723,1048,1
DB01068,MESH:D001714,723,162,1
DB01069,MESH:C537169,724,38,1
DB01069,MESH:D000707,724,111,1
DB01069,MESH:D003371,724,255,1
DB01069,MESH:C536612,724,30,1
DB01069,MESH:D009041,724,563,1
DB01069,MESH:D010149,724,633,1
DB01069,MESH:D006255,724,392,1
DB01069,MESH:D012223,724,732,1
DB01069,MESH:D065227,724,1175,1
DB01069,MESH:D012818,724,765,1
DB01072,MESH:D015658,725,920,1
DB01073,MESH:C079345,726,12,1
DB01075,MESH:D065631,727,1178,1
DB01075,MESH:D006967,727,450,1
DB01075,MESH:D000707,727,111,1
DB01075,MESH:D000799,727,123,1
DB01075,MESH:D007319,727,478,1
DB01075,MESH:D009041,727,563,1
DB01075,MESH:D013280,727,786,1
DB01075,MESH:D020734,727,1057,1
DB01075,MESH:D006255,727,392,1
DB01075,MESH:D005076,727,351,1
DB01075,MESH:D014581,727,858,1
DB01075,MESH:C536612,727,30,1
DB01076,MESH:D000787,728,119,1
DB01076,MESH:C536896,728,35,1
DB01076,MESH:D006952,728,443,1
DB01076,MESH:D006938,728,438,1
DB01076,MESH:D006937,728,437,1
DB01076,MESH:D006760,728,431,1
DB01076,MESH:D015228,728,898,1
DB01076,MESH:D006954,728,445,1
DB01076,MESH:D006950,728,442,1
DB01076,MESH:D009203,728,582,1
DB01076,MESH:D020521,728,1053,1
DB01077,MESH:D010001,729,621,1
DB01079,MESH:D043183,730,1082,1
DB01080,MESH:D013036,731,775,1
DB01080,MESH:D012640,731,754,1
DB01080,MESH:D013226,731,782,1
DB01081,MESH:D003967,732,295,1
DB01082,MESH:D016470,733,937,1
DB01082,MESH:D001424,733,151,1
DB01082,MESH:D002602,733,215,1
DB01082,MESH:D015270,733,900,1
DB01082,MESH:D007251,733,476,1
DB01082,MESH:D006100,733,388,1
DB01082,MESH:D008575,733,548,1
DB01082,MESH:C535526,733,21,1
DB01082,MESH:D010930,733,665,1
DB01082,MESH:D011014,733,668,1
DB01082,MESH:D014376,733,844,1
DB01082,MESH:D014406,733,848,1
DB01082,MESH:D014552,733,856,1
DB01083,MESH:D009765,734,608,1
DB01083,MESH:D015430,734,904,1
DB01085,MESH:D014987,735,888,1
DB01085,MESH:D009798,735,610,1
DB01085,MESH:D005902,735,380,1
DB01085,MESH:D015812,735,925,1
DB01086,MESH:D006484,736,411,1
DB01086,MESH:D019226,736,1014,1
DB01086,MESH:D061686,736,1163,1
DB01086,MESH:D010612,736,659,1
DB01086,MESH:D013471,736,795,1
DB01086,MESH:D014078,736,830,1
DB01086,MESH:D014098,736,831,1
DB01086,MESH:D011536,736,692,1
DB01087,MESH:D008288,737,538,1
DB01087,MESH:D016780,737,949,1
DB01087,MESH:D011020,737,670,1
DB01091,MESH:D014010,738,828,1
DB01091,MESH:D014008,738,826,1
DB01093,MESH:D018856,739,1004,1
DB01095,MESH:D050197,740,1097,1
DB01095,MESH:C536896,740,35,1
DB01095,MESH:D003327,740,253,1
DB01095,MESH:D006938,740,438,1
DB01095,MESH:D006954,740,445,1
DB01097,MESH:D001171,741,136,1
DB01097,MESH:D001172,741,137,1
DB01098,MESH:D050197,742,1097,1
DB01098,MESH:C536896,742,35,1
DB01098,MESH:D006952,742,443,1
DB01098,MESH:D006938,742,438,1
DB01098,MESH:D015228,742,898,1
DB01098,MESH:D006954,742,445,1
DB01098,MESH:D006950,742,442,1
DB01099,MESH:D006483,743,410,1
DB01099,MESH:C536777,743,33,1
DB01099,MESH:D009181,743,577,1
DB01099,MESH:D016921,743,959,1
DB01099,MESH:D002177,743,193,1
DB01100,MESH:D063726,744,1164,1
DB01100,MESH:D020323,744,1045,1
DB01101,MESH:D004938,745,347,1
DB01101,MESH:D013274,745,784,1
DB01104,MESH:D056912,746,1140,1
DB01104,MESH:D052018,746,1104,1
DB01104,MESH:D000073,746,71,1
DB01104,MESH:D003865,746,277,1
DB01104,MESH:D009771,746,609,1
DB01104,MESH:D016584,746,943,1
DB01104,MESH:D013313,746,790,1
DB01104,MESH:D065446,746,1177,1
DB01104,MESH:D000072,746,70,1
DB01106,MESH:D065631,747,1178,1
DB01109,MESH:D001778,748,172,1
DB01109,MESH:D004211,748,299,1
DB01109,MESH:D018856,748,1004,1
DB01109,MESH:D011655,748,704,1
DB01109,MESH:D000072,748,70,1
DB01109,MESH:D013923,748,815,1
DB01109,MESH:D020246,748,1035,1
DB01109,MESH:D000789,748,121,1
DB01109,MESH:D054556,748,1122,1
DB01109,MESH:D004621,748,316,1
DB01110,MESH:D003963,749,294,1
DB01110,MESH:D014009,749,827,1
DB01110,MESH:D014010,749,828,1
DB01110,MESH:D014008,749,826,1
DB01110,MESH:D002181,749,197,1
DB01111,MESH:D001424,750,151,1
DB01112,MESH:D000069836,751,68,1
DB01112,MESH:D001424,751,151,1
DB01112,MESH:D006483,751,410,1
DB01112,MESH:D006069,751,384,1
DB01112,MESH:D007169,751,469,1
DB01112,MESH:D008193,751,529,1
DB01112,MESH:D015523,751,915,1
DB01112,MESH:D008581,751,550,1
DB01112,MESH:D017192,751,968,1
DB01112,MESH:D014552,751,856,1
DB01113,MESH:D020301,752,1044,1
DB01114,MESH:D065631,753,1178,1
DB01114,MESH:D006967,753,450,1
DB01114,MESH:D003371,753,255,1
DB01114,MESH:D006255,753,392,1
DB01114,MESH:D012818,753,765,1
DB01115,MESH:D004931,754,345,1
DB01115,MESH:D060050,754,1159,1
DB01115,MESH:D006973,754,451,1
DB01115,MESH:D007752,754,495,1
DB01115,MESH:D011654,754,703,1
DB01115,MESH:D006976,754,453,1
DB01115,MESH:D011928,754,716,1
DB01115,MESH:D014514,754,851,1
DB01115,MESH:D000788,754,120,1
DB01117,MESH:D016778,755,948,1
DB01117,MESH:D011020,755,670,1
DB01117,MESH:D016781,755,950,1
DB01118,MESH:D001281,756,145,1
DB01118,MESH:D013617,756,801,1
DB01118,MESH:D014693,756,869,1
DB01119,MESH:D044903,757,1084,1
DB01120,MESH:D003924,758,290,1
DB01124,MESH:D003924,759,290,1
DB01126,MESH:D011470,760,688,1
DB01127,MESH:D002179,761,195,1
DB01127,MESH:D014010,761,828,1
DB01127,MESH:D014008,761,826,1
DB01129,MESH:D016481,762,938,1
DB01129,MESH:D004381,762,303,1
DB01129,MESH:D013276,762,785,1
DB01129,MESH:D005764,762,371,1
DB01129,MESH:D006356,762,399,1
DB01129,MESH:D015043,762,891,1
DB01130,MESH:D012871,763,768,1
DB01131,MESH:D016778,764,948,1
DB01132,MESH:D003924,765,290,1
DB01136,MESH:D001281,766,145,1
DB01136,MESH:D060050,766,1159,1
DB01136,MESH:D006973,766,451,1
DB01136,MESH:D006333,766,397,1
DB01137,MESH:D010930,767,665,1
DB01138,MESH:D033461,768,1076,1
DB01138,MESH:D010974,768,666,1
DB01140,MESH:D001424,769,151,1
DB01140,MESH:D017192,769,968,1
DB01140,MESH:D014552,769,856,1
DB01141,MESH:D000038,770,66,1
DB01141,MESH:D001228,770,140,1
DB01141,MESH:D058387,770,1146,1
DB01141,MESH:D009181,770,577,1
DB01141,MESH:D010538,770,657,1
DB01141,MESH:D058365,770,1145,1
DB01141,MESH:D002177,770,193,1
DB01142,MESH:D001007,771,131,1
DB01142,MESH:D001714,771,162,1
DB01142,MESH:D000341,771,95,1
DB01142,MESH:D003865,771,277,1
DB01142,MESH:D007319,771,478,1
DB01142,MESH:D009450,771,602,1
DB01142,MESH:D003866,771,278,1
DB01142,MESH:D009437,771,600,1
DB01142,MESH:D011537,771,693,1
DB01143,MESH:D014987,772,888,1
DB01143,MESH:D007683,772,491,1
DB01144,MESH:D020514,773,1052,1
DB01144,MESH:D009798,773,610,1
DB01144,MESH:D020513,773,1051,1
DB01146,MESH:D065631,774,1178,1
DB01146,MESH:D003876,774,283,1
DB01147,MESH:D001424,775,151,1
DB01147,MESH:D006483,775,410,1
DB01147,MESH:D004696,775,320,1
DB01147,MESH:D010019,775,626,1
DB01147,MESH:D011014,775,668,1
DB01148,MESH:D003556,776,267,1
DB01148,MESH:D011472,776,690,1
DB01148,MESH:D014526,776,853,1
DB01148,MESH:D014552,776,856,1
DB01149,MESH:D000341,777,95,1
DB01150,MESH:D001424,778,151,1
DB01150,MESH:D011014,778,668,1
DB01150,MESH:D014552,778,856,1
DB01151,MESH:D000856,779,125,1
DB01151,MESH:D052018,779,1104,1
DB01151,MESH:D000341,779,95,1
DB01151,MESH:D003929,779,292,1
DB01151,MESH:D007319,779,478,1
DB01151,MESH:D043183,779,1082,1
DB01151,MESH:D059350,779,1153,1
DB01151,MESH:D009437,779,600,1
DB01151,MESH:D016584,779,943,1
DB01151,MESH:D051474,779,1101,1
DB01155,MESH:D001424,780,151,1
DB01155,MESH:D011014,780,668,1
DB01155,MESH:D006069,780,384,1
DB01155,MESH:D011008,780,667,1
DB01156,MESH:D001289,781,147,1
DB01156,MESH:D009765,781,608,1
DB01156,MESH:D003865,781,277,1
DB01156,MESH:D016574,781,942,1
DB01157,MESH:D011020,782,670,1
DB01158,MESH:D014693,783,869,1
DB01158,MESH:D017180,783,966,1
DB01162,MESH:D011470,784,688,1
DB01162,MESH:D006973,784,451,1
DB01162,MESH:D014514,784,851,1
DB01164,MESH:D006947,785,440,1
DB01164,MESH:D006996,785,455,1
DB01164,MESH:D013746,785,809,1
DB01165,MESH:D010033,786,629,1
DB01165,MESH:D001424,786,151,1
DB01165,MESH:D002575,786,211,1
DB01165,MESH:D011014,786,668,1
DB01165,MESH:C544287,786,48,1
DB01165,MESH:D003231,786,243,1
DB01165,MESH:D004823,786,332,1
DB01165,MESH:D007918,786,508,1
DB01165,MESH:D014526,786,853,1
DB01165,MESH:D010032,786,628,1
DB01165,MESH:D011472,786,690,1
DB01165,MESH:D017192,786,968,1
DB01165,MESH:D004403,786,308,1
DB01165,MESH:D003320,786,251,1
DB01166,MESH:D007383,787,479,1
DB01167,MESH:D001228,788,140,1
DB01167,MESH:D001759,788,169,1
DB01167,MESH:D002862,788,230,1
DB01167,MESH:D003881,788,285,1
DB01167,MESH:D006660,788,426,1
DB01167,MESH:D009181,788,577,1
DB01167,MESH:D014009,788,827,1
DB01167,MESH:D010229,788,638,1
DB01167,MESH:C000656,788,5,1
DB01167,MESH:D003047,788,235,1
DB01167,MESH:D013174,788,778,1
DB01167,MESH:D002181,788,197,1
DB01168,MESH:D008228,789,533,1
DB01168,MESH:D009837,789,612,1
DB01168,MESH:D008223,789,531,1
DB01171,MESH:D003865,790,277,1
DB01172,MESH:D004927,791,344,1
DB01173,MESH:D013035,792,774,1
DB01174,MESH:D001007,793,131,1
DB01174,MESH:D003294,793,250,1
DB01174,MESH:D006932,793,435,1
DB01174,MESH:D007319,793,478,1
DB01174,MESH:D012640,793,754,1
DB01174,MESH:D013375,793,794,1
DB01175,MESH:D000073,794,71,1
DB01175,MESH:D003865,794,277,1
DB01175,MESH:D009771,794,609,1
DB01176,MESH:D008881,795,561,1
DB01176,MESH:D009041,795,563,1
DB01177,MESH:D015470,796,910,1
DB01179,MESH:D003218,797,242,1
DB01181,MESH:D001749,798,166,1
DB01181,MESH:D002583,798,212,1
DB01181,MESH:D012512,798,743,1
DB01181,MESH:D000077,798,73,1
DB01181,MESH:D006689,798,427,1
DB01181,MESH:D010190,798,635,1
DB01181,MESH:D008228,798,533,1
DB01181,MESH:D010051,798,630,1
DB01181,MESH:D012516,798,746,1
DB01181,MESH:D055752,798,1133,1
DB01181,MESH:D012509,798,742,1
DB01181,MESH:D013945,798,817,1
DB01182,MESH:D001281,799,145,1
DB01182,MESH:D013617,799,801,1
DB01182,MESH:D014927,799,884,1
DB01183,MESH:D009293,800,588,1
DB01183,MESH:D011537,800,693,1
DB01183,MESH:D012131,800,723,1
DB01183,MESH:D012772,800,761,1
DB01184,MESH:D012817,801,764,1
DB01185,MESH:C565870,802,55,1
DB01185,MESH:D007006,802,457,1
DB01185,MESH:D011628,802,701,1
DB01185,MESH:D005058,802,350,1
DB01186,MESH:D010300,803,643,1
DB01188,MESH:D002179,804,195,1
DB01188,MESH:D014010,804,828,1
DB01188,MESH:D014008,804,826,1
DB01190,MESH:D000152,805,84,1
DB01190,MESH:D001404,805,149,1
DB01190,MESH:D004697,805,321,1
DB01190,MESH:D016585,805,944,1
DB01190,MESH:D016778,805,948,1
DB01190,MESH:D011020,805,670,1
DB01190,MESH:D014123,805,834,1
DB01190,MESH:D034363,805,1079,1
DB01192,MESH:D001007,806,131,1
DB01193,MESH:D060050,807,1159,1
DB01193,MESH:D006973,807,451,1
DB01193,MESH:D014927,807,884,1
DB01194,MESH:D009798,808,610,1
DB01195,MESH:D001281,809,145,1
DB01195,MESH:D017180,809,966,1
DB01197,MESH:D006929,810,434,1
DB01197,MESH:D012078,810,721,1
DB01197,MESH:D006333,810,397,1
DB01197,MESH:D003928,810,291,1
DB01197,MESH:D006973,810,451,1
DB01197,MESH:C031967,810,7,1
DB01197,MESH:D011928,810,716,1
DB01198,MESH:D007319,811,478,1
DB01200,MESH:D000172,812,85,1
DB01200,MESH:D010300,812,643,1
DB01200,MESH:D003924,812,290,1
DB01200,MESH:D006966,812,449,1
DB01200,MESH:D009459,812,603,1
DB01201,MESH:D014376,813,844,1
DB01201,MESH:D055985,813,1136,1
DB01202,MESH:D004827,814,334,1
DB01202,MESH:D012640,814,754,1
DB01203,MESH:D000787,815,119,1
DB01203,MESH:D001281,815,145,1
DB01203,MESH:D008309,815,540,1
DB01203,MESH:D006973,815,451,1
DB01203,MESH:D008881,815,561,1
DB01203,MESH:D013971,815,823,1
DB01204,MESH:D054198,816,1116,1
DB01204,MESH:D015473,816,911,1
DB01204,MESH:D015470,816,910,1
DB01204,MESH:D006689,816,427,1
DB01204,MESH:D008228,816,533,1
DB01204,MESH:D020528,816,1055,1
DB01204,MESH:D020529,816,1056,1
DB01206,MESH:D001932,817,178,1
DB01210,MESH:D009798,818,610,1
DB01210,MESH:D005902,818,380,1
DB01211,MESH:D015521,819,914,1
DB01211,MESH:D001424,819,151,1
DB01211,MESH:D001474,819,155,1
DB01211,MESH:D011014,819,668,1
DB01211,MESH:D004696,819,320,1
DB01211,MESH:D008193,819,529,1
DB01211,MESH:D009164,819,576,1
DB01211,MESH:D010033,819,629,1
DB01211,MESH:D014917,819,882,1
DB01212,MESH:D004697,820,321,1
DB01212,MESH:D001424,820,151,1
DB01212,MESH:D016470,820,937,1
DB01212,MESH:D012852,820,766,1
DB01212,MESH:D001922,820,176,1
DB01212,MESH:D002602,820,215,1
DB01212,MESH:D011014,820,668,1
DB01212,MESH:D009878,820,615,1
DB01212,MESH:D004823,820,332,1
DB01212,MESH:D004826,820,333,1
DB01212,MESH:D059413,820,1156,1
DB01212,MESH:D020852,820,1062,1
DB01212,MESH:D016920,820,958,1
DB01212,MESH:D013530,820,796,1
DB01212,MESH:D014435,820,849,1
DB01212,MESH:D001170,820,135,1
DB01212,MESH:D004405,820,310,1
DB01212,MESH:D017192,820,968,1
DB01212,MESH:D013587,820,799,1
DB01212,MESH:D008061,820,517,1
DB01214,MESH:D009798,821,610,1
DB01214,MESH:D005902,821,380,1
DB01215,MESH:D007319,822,478,1
DB01216,MESH:D000505,823,101,1
DB01216,MESH:D011470,823,688,1
DB01216,MESH:D006628,823,424,1
DB01217,MESH:D001943,824,179,1
DB01219,MESH:D008305,825,539,1
DB01219,MESH:D009128,825,573,1
DB01220,MESH:D001424,826,151,1
DB01220,MESH:D003015,826,233,1
DB01220,MESH:D006501,826,412,1
DB01220,MESH:D043183,826,1082,1
DB01220,MESH:D004403,826,308,1
DB01222,MESH:D065631,827,1178,1
DB01222,MESH:D006967,827,450,1
DB01222,MESH:D001249,827,142,1
DB01222,MESH:D012852,827,766,1
DB01222,MESH:D029424,827,1073,1
DB01222,MESH:D009298,827,589,1
DB01222,MESH:D003093,827,237,1
DB01222,MESH:D012223,827,732,1
DB01223,MESH:D001991,828,181,1
DB01223,MESH:D001249,828,142,1
DB01223,MESH:D029481,828,1074,1
DB01224,MESH:D003863,829,276,1
DB01224,MESH:D000073,829,71,1
DB01224,MESH:D003865,829,277,1
DB01224,MESH:D013313,829,790,1
DB01224,MESH:D011618,829,700,1
DB01224,MESH:D012559,829,750,1
DB01224,MESH:D001714,829,162,1
DB01225,MESH:D054058,830,1112,1
DB01225,MESH:D020246,830,1035,1
DB01225,MESH:D000072,830,70,1
DB01229,MESH:D004938,831,347,1
DB01229,MESH:D005185,831,354,1
DB01229,MESH:D012514,831,744,1
DB01229,MESH:D002289,831,200,1
DB01229,MESH:D013274,831,784,1
DB01229,MESH:D010051,831,630,1
DB01232,MESH:D015658,832,920,1
DB01233,MESH:D014839,833,876,1
DB01233,MESH:D005764,833,371,1
DB01233,MESH:D018589,833,997,1
DB01233,MESH:D006606,833,423,1
DB01233,MESH:D008881,833,561,1
DB01233,MESH:D020250,833,1036,1
DB01233,MESH:D001630,833,160,1
DB01234,MESH:D012393,834,736,1
DB01234,MESH:D015210,834,895,1
DB01234,MESH:D010033,834,629,1
DB01234,MESH:D000305,834,91,1
DB01234,MESH:D000308,834,92,1
DB01234,MESH:D000506,834,102,1
DB01234,MESH:D013167,834,777,1
DB01234,MESH:D011015,834,669,1
DB01234,MESH:D001249,834,142,1
DB01234,MESH:D003876,834,283,1
DB01234,MESH:D001607,834,159,1
DB01234,MESH:D003874,834,282,1
DB01234,MESH:D002062,834,186,1
DB01234,MESH:D002825,834,227,1
DB01234,MESH:D002833,834,228,1
DB01234,MESH:D000312,834,94,1
DB01234,MESH:D005199,834,355,1
DB01234,MESH:D007634,834,486,1
DB01234,MESH:D003480,834,262,1
DB01234,MESH:D003873,834,281,1
DB01234,MESH:D003877,834,284,1
DB01234,MESH:D008269,834,536,1
DB01234,MESH:D008179,834,526,1
DB01234,MESH:D063926,834,1168,1
DB01234,MESH:D001929,834,177,1
DB01234,MESH:D013716,834,805,1
DB01234,MESH:D012010,834,719,1
DB01234,MESH:D009877,834,614,1
DB01234,MESH:D006934,834,436,1
DB01234,MESH:D016553,834,941,1
DB01234,MESH:D007249,834,475,1
DB01234,MESH:D015863,834,929,1
DB01234,MESH:D007500,834,482,1
DB01234,MESH:D007627,834,485,1
DB01234,MESH:D007938,834,511,1
DB01234,MESH:D008010,834,514,1
DB01234,MESH:D009450,834,602,1
DB01234,MESH:D011657,834,706,1
DB01234,MESH:D008223,834,531,1
DB01234,MESH:D009101,834,568,1
DB01234,MESH:D009182,834,578,1
DB01234,MESH:D009335,834,591,1
DB01234,MESH:D009879,834,616,1
DB01234,MESH:D009902,834,617,1
DB01234,MESH:D010392,834,649,1
DB01234,MESH:D012221,834,731,1
DB01234,MESH:D003424,834,257,1
DB01234,MESH:D001172,834,137,1
DB01234,MESH:D001171,834,136,1
DB01234,MESH:D012507,834,741,1
DB01234,MESH:D006255,834,392,1
DB01234,MESH:D013921,834,813,1
DB01234,MESH:D012713,834,755,1
DB01234,MESH:D013262,834,783,1
DB01234,MESH:D013585,834,798,1
DB01234,MESH:D008180,834,527,1
DB01234,MESH:D014235,834,839,1
DB01234,MESH:D014376,834,844,1
DB01234,MESH:D014390,834,845,1
DB01234,MESH:D003093,834,237,1
DB01234,MESH:D014605,834,862,1
DB01234,MESH:D000743,834,113,1
DB01234,MESH:D013717,834,806,1
DB01234,MESH:D016460,834,936,1
DB01234,MESH:D013968,834,822,1
DB01234,MESH:D006563,834,422,1
DB01235,MESH:D010300,835,643,1
DB01235,MESH:D020734,835,1057,1
DB01235,MESH:D010301,835,644,1
DB01235,MESH:D012148,835,725,1
DB01238,MESH:D000071,836,69,1
DB01238,MESH:D007508,836,483,1
DB01238,MESH:D003865,836,277,1
DB01238,MESH:D011618,836,700,1
DB01238,MESH:D003863,836,276,1
DB01238,MESH:D012559,836,750,1
DB01238,MESH:D005879,836,377,1
DB01238,MESH:D001714,836,162,1
DB01240,MESH:D000081,837,78,1
DB01241,MESH:D003327,838,253,1
DB01241,MESH:D006953,838,444,1
DB01241,MESH:D006954,838,445,1
DB01242,MESH:D000341,839,95,1
DB01242,MESH:D009771,839,609,1
DB01242,MESH:D016584,839,943,1
DB01246,MESH:D003371,840,255,1
DB01246,MESH:D011537,840,693,1
DB01247,MESH:D000341,841,95,1
DB01248,MESH:D004938,842,347,1
DB01248,MESH:D012512,842,743,1
DB01248,MESH:D001943,842,179,1
DB01248,MESH:D055752,842,1133,1
DB01248,MESH:D012509,842,742,1
DB01250,MESH:D003093,843,237,1
DB01253,MESH:D006470,844,405,1
DB01253,MESH:D000788,844,120,1
DB01254,MESH:D054198,845,1116,1
DB01254,MESH:D015464,845,907,1
DB01255,MESH:D001289,846,147,1
DB01255,MESH:D056912,846,1140,1
DB01257,MESH:D065766,847,1179,1
DB01257,MESH:D009157,847,575,1
DB01257,MESH:D009471,847,604,1
DB01257,MESH:D006457,847,403,1
DB01260,MESH:D012871,848,768,1
DB01261,MESH:D003924,849,290,1
DB01262,MESH:D015477,850,912,1
DB01262,MESH:D015470,850,910,1
DB01262,MESH:D009190,850,579,1
DB01262,MESH:D000753,850,116,1
DB01262,MESH:C536761,850,31,1
DB01263,MESH:D003047,851,235,1
DB01263,MESH:D009181,851,577,1
DB01263,MESH:D055744,851,1132,1
DB01263,MESH:D009091,851,567,1
DB01263,MESH:D001228,851,140,1
DB01263,MESH:D002177,851,193,1
DB01264,MESH:D015658,852,920,1
DB01265,MESH:D019694,853,1022,1
DB01266,MESH:D003218,854,242,1
DB01267,MESH:D063726,855,1164,1
DB01267,MESH:D011618,855,700,1
DB01267,MESH:D012559,855,750,1
DB01268,MESH:D012509,856,742,1
DB01268,MESH:D013964,856,820,1
DB01270,MESH:D008269,857,536,1
DB01270,MESH:D003930,857,293,1
DB01270,MESH:D020256,857,1037,1
DB01270,MESH:D008268,857,535,1
DB01271,MESH:D016532,858,939,1
DB01272,MESH:C536839,859,34,1
DB01274,MESH:D029424,860,1073,1
DB01275,MESH:D006333,861,397,1
DB01275,MESH:D000075,861,72,1
DB01275,MESH:C031967,861,7,1
DB01276,MESH:D003924,862,290,1
DB01278,MESH:D003922,863,289,1
DB01278,MESH:D003924,863,290,1
DB01279,MESH:D009087,864,566,1
DB01280,MESH:D054218,865,1117,1
DB01281,MESH:C565798,866,54,1
DB01282,MESH:D006473,867,408,1
DB01282,MESH:D014593,867,861,1
DB01284,MESH:D015210,868,895,1
DB01284,MESH:D012213,868,728,1
DB01284,MESH:D000309,868,93,1
DB01284,MESH:D013167,868,777,1
DB01284,MESH:D020330,868,1049,1
DB01284,MESH:D002833,868,228,1
DB01284,MESH:D003231,868,243,1
DB01284,MESH:D007634,868,486,1
DB01284,MESH:D003873,868,281,1
DB01284,MESH:D003882,868,286,1
DB01284,MESH:D007500,868,482,1
DB01284,MESH:D008180,868,527,1
DB01284,MESH:D009404,868,597,1
DB01284,MESH:D009879,868,616,1
DB01284,MESH:D009902,868,617,1
DB01284,MESH:D007018,868,462,1
DB01284,MESH:D010392,868,649,1
DB01284,MESH:D010488,868,653,1
DB01284,MESH:D015535,868,916,1
DB01284,MESH:D001172,868,137,1
DB01284,MESH:D012594,868,751,1
DB01284,MESH:D001171,868,136,1
DB01284,MESH:D003093,868,237,1
DB01284,MESH:D014605,868,862,1
DB01284,MESH:D007565,868,484,1
DB01285,MESH:D013167,869,777,1
DB01285,MESH:D002825,869,227,1
DB01285,MESH:D002833,869,228,1
DB01285,MESH:D007634,869,486,1
DB01285,MESH:D004892,869,341,1
DB01285,MESH:D015210,869,895,1
DB01285,MESH:D013036,869,775,1
DB01285,MESH:D015863,869,929,1
DB01285,MESH:D007500,869,482,1
DB01285,MESH:D009404,869,597,1
